"npo.id","npo.name","email","tel"
"npo0320","社團法人雲林縣身心照護協會","pmpassociation@yahoo.com.tw","05-5950044"
"npo0866","社團法人雲林縣身心障礙福利協會","jym.jym@msa.hinet.net","05-6329120"
"npo1016","社團法人雲林縣飛耀青年發展協會","kingaalulu@yahoo.com.tw","05-7827299"
"npo1090","社團法人高雄市一葉蘭同心會","kmoa@ymail.com","(07)236-1811"
"npo0050","社團法人高雄市兒童發展協會","cda3231895@gmail.com","07-3231895"
"npo2583","社團法人高雄市劉大潭希望工程關懷協會","liuinventor@gmail.com","07-2385880"
"npo1855","社團法人高雄市勞動生活教育促進會","kela20060920@gmail.com","(07)702-5329"
"npo2518","社團法人高雄市原住民婦女成長協會","kciwga@hotmail.com","07-7821618"
"npo1139","社團法人高雄市古嚴普濟會","skupuwu@gmail.com","07-3733455"
"npo1943","社團法人高雄市唇顎裂顱顏協會","ckccfa2012@yahoo.com.tw","07-2365906"
"npo0539","社團法人高雄市唐氏症歡喜協會","khhappydow@gmail.com","07-7717299"
"npo1613","社團法人高雄市啟聰協進會","Open92088848@yahoo.com.tw","07-3816053"
"npo1456","社團法人高雄市善護關愛協會","a2416112@yahoo.com.tw","07-2416627"
"npo1762","社團法人高雄市單親家庭互助協會","mydaisyhsieh@gmail.com","07-2151899"
"npo1540","社團法人高雄市基督教家庭服務協會","kfc0303.tw@msa.hinet.net","07-2810303"
"npo1797","社團法人高雄市多元家庭關愛協會","women_38word@yahoo.com.tw","07-6960456"
"npo2107","社團法人高雄市多重殘障協會","aokmdc@gmail.com","07-2819331"
"npo0451","社團法人高雄市夢想城市發展協會","kdcca25971684@gmail.com","07-3227272"
"npo2342","社團法人高雄市大高雄生命線協會","kp1995.ks@msa.hinet.net","07-6259955"
"npo0790","社團法人高雄市天晴女性願景協會","tcwwa950108@gmail.com","07-3229588"
"npo1530","社團法人高雄市天祥宇宙聖道會","st930921@gmail.com","07-7026575"
"npo1807","社團法人高雄市失智症協會","kda20060930@gmail.com","07-3134752"
"npo0385","社團法人高雄市婦女新知協會","awak9742@ms3.hinet.net","07-5500-522"
"npo1224","社團法人高雄市家庭照顧者關懷協會","kh.caregiver@gmail.com","07-322-3839"
"npo1187","社團法人高雄市小草關懷協會","grasscare98@gmail.com","07-8061733"
"npo0395","社團法人高雄市心智障礙服務協進會","ks.heart102@gmail.com","07-8417033"
"npo2601","社團法人高雄市忘憂草憂鬱防治協會","ddpaddpa@gmail.com","07-752-7115"
"npo0597","社團法人高雄市惠急慈善會","huichi.charity@gmail.com","07-3728640"
"npo1612","社團法人高雄市慈善團體聯合總會","liren.ucaks@msa.hinet.net","07-3226666"
"npo1484","社團法人高雄市慈賢慈善會","a7497588@yahoo.com.tw","07-7497588"
"npo0875","社團法人高雄市故事媽媽協會","storymama123@yahoo.com.tw","07-7762008"
"npo0496","社團法人高雄市新住民互助發展協會","g8153638g@yahoo.com.tw","07-8310593"
"npo0732","社團法人高雄市林園魔法屋愛鄉協會","mofawu.org@gmail.com","6464183"
"npo1861","社團法人高雄市樂齡照顧關懷協會","36964598iseeyou@gmail.com","07-6210589"
"npo0663","社團法人高雄市殘障服務協會","annie19710630@yahoo.com.tw","07-7635242"
"npo1035","社團法人高雄市源生慈善會","leo205697@yahoo.com.tw","07-7100077"
"npo2048","社團法人高雄市生命線協會","klla.kh@msa.hinet.net","(07)2819595"
"npo1426","社團法人高雄市盲人福利協進會","Eyes0822@ms63.hinet.net","07-2387900"
"npo0263","社團法人高雄市社區照護服務關懷協會","nhc5570733@gmail.com","07-5570733"
"npo1598","社團法人高雄市社會工作師公會","kaohsiungswa@yahoo.com.tw","07-3392996"
"npo1342","社團法人高雄市第一志願服務協會","kkpcenter@yahoo.com.tw","07-7458455"
"npo0121","社團法人高雄市築夢關懷協會","dreammakingass@gmail.com","(07)5538560"
"npo1649","社團法人高雄市聰動成長協會","smart.action@gmail.com","07-3920873"
"npo1922","社團法人高雄市聾人協會","lien3662@yahoo.com.tw","07-8318427"
"npo0440","社團法人高雄市脊髓損傷者重建協會經營管理高雄市髓喜家園","kscsci@yahoo.com.tw","(07)624-8225"
"npo1343","社團法人高雄市腎臟關懷協會","kidneysociety@yahoo.com.tw","07-553-0270"
"npo1493","社團法人高雄市臻愛天使兒少關懷協會","Lee5961@seed.net.tw","(07)793-1030"
"npo0141","社團法人高雄市芬多精身心障礙關懷保護協會","dvds98518@yahoo.com.tw","07-7263356"
"npo2395","社團法人高雄市街友關懷協會","owj4822@hotmail.com","07-3112496"
"npo1397","社團法人高雄市調色板協會","p2518208@yahoo.com.tw","07-2518208"
"npo1075","社團法人高雄市資訊培育協會","t3893527@gmail.com","07-3893527"
"npo0552","社團法人高雄市超越巔峰關懷協會","epilepsy@ms24.hinet.net","07-2157895"
"npo1526","社團法人高雄市長期照顧專業協會","kltcp2011@yahoo.com.tw","07-3748853"
"npo0979","社團法人高雄市關懷台灣協會","tca8211@yahoo.com.tw","077636044"
"npo1261","社團法人高雄市音律活化健康協會","yinhuo@hotmail.com","07-8212307無"
"npo1463","社團法人高雄市鳳林觀音慈愛會","Fonlin.guanin@msa.hinet.net","07-8053769"
"npo2414","社團法人高雄縣安心會","easy990.mind@msa.hinet.net","07-3963468"
"npo1507","社團法人高雄縣幸福促進協會","hr@ntown.com.tw","07-235012121"
"npo0697","社團法人高雄縣憨兒就業輔導協會","threebulls@ymail.com","07-6815071"
"npo1603","社團法人高雄長期照顧人員福利促進協會","wpmember@yahoo.com.tw","07-7775953"
"npo1220","祥育啟智教養院","shayu@eltmall.com.tw","03-3731168"
"npo0633","福建省同鄉文教基金會","","(02)25924898"
"npo1957","禧年經濟倫理文教基金會","jubilee7@ms47.hinet.net","02-27066006358"
"npo0113","私立佳瑩康復之家","w_d52@yahoo.com","02-89935058"
"npo1429","私立內湖康復之家","neihu888@gmail.com","02-27949600"
"npo1900","私立全人康復之家","pelyin007@gmail.com","2203-1628"
"npo1344","私立呈泰日間型精神復健機構","chentai.psyreh@msa.hinet.net","07-8418441"
"npo0891","私立德瑞康復之家","koe47@yahoo.com.tw","2788-9390"
"npo1249","私立恒安老人養護中心","l1101912@yahoo.com.tw","02-23327973"
"npo0901","私立文德康復之家","may8182001@yahoo.com.tw","02-29988831"
"npo2603","私立新店怡園康復之家","e--yen@kimo.com.tw","02-86673167"
"npo0002","私立木柵康復之家","Z44448@YAHOO.COM.TW","02-82300469"
"npo2476","私立立泓康復之家","lihong526688@gmail.com","02-29336593"
"npo0980","私立迦園康復之家","eve1088@yahoo.com.tw","02-23060501"
"npo0107","私立鹽光康復之家","joeyma@hotmail.com","02-26418555"
"npo0574","立心萬華兒童中心","lishinc.child@msa.hinet.net","02-23320710"
"npo2595","第一兒童發展中心","diyi.cc@msa.hinet.net","(02)27294304"
"npo1431","第一社會福利基金會","diyi@ms2.hinet.net","(02)27224136"
"npo1795","糕菲庇護工場","jwsmie6@yahoo.com.tw","(02)27852499"
"npo1514","紀念李建成先生文教基金會","","(02)27522333"
"npo1828","純青社會福利基金會","chuen_ching_mail@yahoo.com.tw","02-27173899"
"npo0829","紙風車文教基金會","319@paperwindmill.org","02-23926170221"
"npo2512","紫竹林康復之家","s630729s@yahoo.com.tw","07-6625628"
"npo0858","綠色旅行文教基金會","","(02)23958695"
"npo0260","罕見疾病基金會","ms01@tfrd.org.tw","02-2521-0717103"
"npo2088","羅許基金會羅東博愛醫院","","(039)5431311119"
"npo0580","美化環境基金會","btf3588cly@gmail.com","(02)23621823"
"npo2573","美國教育基金會","llee@aief.org.tw","02-2705-884019"
"npo0207","群力康復之家","ctda3028@gmail.com","0492353028"
"npo1927","翠柏新村老人安養中心","p0827p@ms64.hinet.net","02-26451001"
"npo0930","耕心協談中心","","(02)23410999"
"npo0770","聆語言治療所","slp.chang@gmail.com","02-89646318"
"npo2337","聖心教養院","sacheart@ms51.hinet.net","05-3795465"
"npo0786","聖脈生命教育協會","one.samatha@msa.hinet.net","02-23942280"
"npo1310","聖迪斯哥文教基金會","jos123@pchome.com.tw","(02)27418021"
"npo0665","聯合心理諮商所","service@veryhelp.org","02-2762-8595"
"npo0821","聯合醫院中興院區精神科就業輔導組","seery00@gmail.com","02-25523232103"
"npo0452","肢體音符舞團","jadedance@gmail.com","02-8861151710"
"npo0227","育仁啟智中心","jurn308@ms35.hinet.net","(02)23082863"
"npo1212","育成基金會慈惠庇護工場","lovely_printing@ms95.url.com.tw","0222980200"
"npo2265","自然步道協會","nature.trail@msa.hinet.net","(02)23638959"
"npo0771","臺中市三十張犁婦女福利服務中心","women_2service@yahoo.com.tw","04-24377155"
"npo1563","臺中市少年輔導委員會","phoebe@tcpb.gov.tw","04-22583709"
"npo1678","臺中市山海屯國際生命線協會","t1158728@ms26.hinet.net","04-25150905"
"npo0736","臺中市山線婦女福利服務中心","ywcatc2014@gmail.com","04-25250972"
"npo1596","臺中市志願服務推廣中心(朝陽科技大學承接)","tcvsc.swdept@msa.hinet.net","24375973"
"npo1444","臺中市泌尿腫瘤關懷協會","tuca0609@gmail.com","04-235925255131"
"npo1751","臺中市私立鎮瀾兒童家園","Jill9ee@gmail.com","04-26763788"
"npo2296","臺中市義愛文化培育協會","sunlight@eiei.org.tw","04-22555001"
"npo1175","臺中市視障者關懷協會","via.sp@msa.hinet.net","04-22960318"
"npo1205","臺中市身心障礙藝文體育推展協會","gusgus.grace@msa.hinet.net","04-25156559"
"npo0205","臺中市身心靈研究推廣協會","risinglight2013@gmail.com","04-2305-1148"
"npo2368","臺中市都市原住民族部落文化發展協會","cv98kimo@yahoo.com.tw","0911-127975"
"npo1307","臺北城市科技大學 諮輔組 資源教室","q2401@tpcu.edu.tw","28918418"
"npo0612","臺北市三玉啟能中心","shingjiun@hotmail.com","02-88665931"
"npo2378","臺北市內湖婦女暨家庭服務中心","neihu@canlove.org.tw.tw","02-26349952"
"npo1884","臺北市勞動力重建運用處","fd-prov6865@mail.taipei.gov.tw","25598518367"
"npo1931","臺北市北投區奇岩社區發展協會","chiyen.ca@gmail.com","02-2895-6838"
"npo1686","臺北市南港老人服務中心（財團法人台灣省私立健順養護中心辦理）","nkelder@gmail.com","02-2653531111"
"npo1270","臺北市士林老人服務暨日間照顧中心","slcenter@slsc.org.tw","02-28381571251"
"npo1382","臺北市大安社區大學(金甌女中)","daancc.info@gmail.com","2391-5081"
"npo0561","臺北市學生輔導諮商中心","yu868@tscc.tp.edu.tw","2563-1653#206"
"npo0183","臺北市少年輔導委員會萬華少輔組","jnacjg09＠webmail.tmpd.gov.tw","02-23322855"
"npo0111","臺北市彩虹工程協會","twrm5345@hotmail.com","02-2762-3922101"
"npo0019","臺北市文山老人服務中心","coldjing2005@yahoo.com.tw","02-22344893"
"npo1336","臺北市流浪貓保護協會","jingyi@so-net.net.tw","02-27255954"
"npo1568","臺北市社會工作師公會","taipeisw@ms49.hinet.net","02-23916482"
"npo0810","臺北市私立建興老人養護所","a17602049@yahoo.com.tw","02-2552-0199"
"npo0869","臺北市私立新常安老人長期照顧中心(養護型)","sin_chang_an@yahoo.com.tw","02-23775448"
"npo0449","臺北市私立永安老人養護所","jolion0514@gmail.com","02-25980197"
"npo0557","臺北市私立聖安娜之家","stannehome@msa.hinet.net","02-2871-4397"
"npo1488","臺北市立聯合醫院婦幼院區","childpsy@mail2000.com.tw","02-23916470369"
"npo0838","臺北市立聯合醫院婦幼院區社會服務室","social@twch.gov.tw","2393-6926"
"npo0070","臺北市立聯合醫院文山職能工作坊","wenshan117@yahoo.com.tw","02-29332373"
"npo2404","臺北市立聯合醫院附設身心障礙者就業服務中心","ottcpc@gmail.com","(02)272631411003"
"npo0350","臺北市諮商心理師公會","tcpa.mail@msa.hinet.net","02-2389-0188"
"npo0798","臺北市體育總會拳擊協會","8soli8soli@gmail.com","02-0795-3731"
"npo1226","臺北縣基督教女青年會","ywca2008@gmail.com","02-2965-5100"
"npo0678","臺北縣多元學習發展協會","jmjmtw@yahoo.com.tw","(02)31516180"
"npo0273","臺北縣志願服務協會","f2725082@ms65.hinet.net","2272-5082"
"npo0551","臺北縣社區工作者協會","tallest999@yahoo.com.tw","02-29534297"
"npo2045","臺北縣私立今光愛心老人養護中心","aa125434@yahoo.com.tw","02 - 2976888"
"npo1125","臺北縣私立佛教中道淨苑板橋中心","sea.serene@gmail.com","022965-4048"
"npo2316","臺南市心智障礙者關顧協會","tamr.sw@msa.hinet.net","062334430"
"npo1602","臺南市政府委託財團法人臺南市私立康寧教養院經營龍崎教養院","apa4121@yahoo.com.tw","06-5947396~9"
"npo1478","臺南市文創協會","pc010877@yahoo.com.tw","06-2465466"
"npo0780","臺南市社會工作師公會","blue.fanty@msa.hinet.net","(06)6560201"
"npo1800","臺南市私立麻豆老人養護中心","pleas0102@yahoo.com.tw","(06)5710979117"
"npo1541","臺南市童心園社會福利關懷協會","child29.sw@msa.hinet.net","06-5904288"
"npo0478","臺南縣佳里鎮公所","c75365@yahoo.com","067222127"
"npo0928","臺東縣天主教愛德婦女協會","lca335482@gmail.com","089335482"
"npo0807","臺東縣政府社會處","n1068@taitutng.gov.tw","089-350731230"
"npo2109","臺灣世界青年志工協會","twyva@yahoo.com","(07)316-0607"
"npo0103","臺灣園藝輔助治療協會","thta102420@gmail.com","0903377910"
"npo1767","臺灣地方學研究發展學會","whiteuca@gmail.com","06-2516445"
"npo0303","臺灣愛智兒潛能發展協會","lichin.love@gmail.com","02-22218997"
"npo2413","臺灣更生保護會","after-care@mail.moj.gov.tw","02-27371232"
"npo0386","臺灣省大專青年服務協會","owl3886@gmail.com","04-24223088"
"npo0397","臺灣社會工作專業人員協會","tasw@tasw.org.tw","02-2371-1714"
"npo1451","臺灣視障協會","tavip23621618@gmail.com","02-2585-9930"
"npo0039","臺灣體驗式輔導協會","scott527251@yahoo.com.tw","0955423305"
"npo2529","舒閤康復之家","waineyney@yahoo.com.tw","02-77097990"
"npo0756","花蓮縣原住民族產業整合暨社會服務協會","yuan_jian@ymail.com","038246655"
"npo0584","花蓮縣大比大家庭關懷協會","ruru07s@yahoo.com.tw","03-8324996"
"npo0995","花蓮縣天心慈善關懷協會","fourheart.cca@gmail.com","038578638"
"npo1071","花蓮縣智障福利協進會","hualien.ml@msa.hinet.net","(03)8237756"
"npo1402","花蓮縣榮民服務處","wzmei0229@yahoo.com.tw","03-8362696125"
"npo0336","花蓮縣生命線協會","","(038)362995"
"npo1573","花蓮縣生態文化休閒創意產業永續發展協會","suntai038513990@gmail.com","03-8513990"
"npo1145","花蓮縣秀林鄉布拉旦社區發展協會","pratan.npo@gmail.com","03-8269916"
"npo1951","花蓮縣私立美崙啟能發展中心","","(03)8529175"
"npo1003","花蓮縣私立聲遠老人養護之家","Ritasmi@yahoo.com","03-8610075119"
"npo2297","花蓮縣谷若思全人關懷協會","growthkey@gmail.com","03-831-6711"
"npo1350","花蓮縣鄉村社區大學發展協會","5wayhouse@gmail.com","038632911"
"npo2389","花蓮縣青少年公益組織協會","eric@youth-volunteer.org.tw","(03)8463995"
"npo1447","苗栗縣婦女會","ml.fsfs@msa.hinet.net","037-277017"
"npo0668","苗栗縣智障福利協進會","a6683268@ms37.hinet.net","037-269257"
"npo1542","苗栗縣生命線協會","asdf.life@1995life.com.tw","037-362110"
"npo0924","苗栗縣生命關懷扶助協會","life000168@yahoo.com.tw","037-864702"
"npo1691","苗栗縣私立向陽社會福利慈善事業基金會","","037-661007"
"npo1295","苗栗縣私立幼安教養院","lee50420@ms24.hinet.net","037-366995"
"npo2302","苗栗縣私立廣愛教養院","ka995787@yahoo.com.tw","037-995787"
"npo0234","苗栗縣私立聖家啟智中心","hfhc@ms65.hinet.net","037-460142"
